"year","ticker.x","ret_closing_prices.x","bd_best","side_a","side_a_2nd","side_b","side_b_2nd","ticker.y","ret_closing_prices.y"
2018,"GD",-0.227279385244417,29267,"Government of Mali","Government of Germany, Government of Ghana, Government of Mexico, Government of Senegal, Government of Jordan, Government of Indonesia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of France, Government of Finland, Government of Belgium, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Austria, Government of Sri Lanka, Government of Madagascar, Government of New Zealand, Government of Niger, Government of Guatemala, Government of China, Government of Denmark, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Armenia, Government of Nigeria, Government of Cameroon, Government of Liberia, Government of Ethiopia, Government of Bosnia-Herzegovina, Government of Chad, Government of United States of America, Government of Canada, Government of Guinea, Government of Bhutan, Government of Burkina Faso, Government of Hungary, Government of Lithuania, Government of Spain, Government of Sweden, Government of Estonia, Government of Switzerland, Government of Gambia, Government of Kenya, Government of Norway, Government of Czech Republic, Government of Pakistan, Government of Turkey, Government of Sierra Leone, Government of Latvia, Government of United Kingdom","JNIM",NA,"^GSPC",-0.0623725984962068
2019,"GD",0.121747971326561,33371,"Government of Mali","Government of Germany, Government of Ghana, Government of Mexico, Government of Senegal, Government of Jordan, Government of Indonesia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of France, Government of Finland, Government of Belgium, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Austria, Government of Sri Lanka, Government of Madagascar, Government of Niger, Government of Guatemala, Government of China, Government of Denmark, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Armenia, Government of Nigeria, Government of Cameroon, Government of Liberia, Government of Ethiopia, Government of Bosnia-Herzegovina, Government of Chad, Government of United States of America, Government of Canada, Government of Guinea, Government of Bhutan, Government of Burkina Faso, Government of Ireland, Government of Lithuania, Government of Spain, Government of Sweden, Government of Ukraine, Government of Estonia, Government of Switzerland, Government of Gambia, Government of Kenya, Government of Norway, Government of Czech Republic, Government of Pakistan, Government of Turkey, Government of Sierra Leone, Government of Latvia, Government of United Kingdom","JNIM",NA,"^GSPC",0.288780702251584
2020,"GD",-0.15610999618076,24735,"Government of Mali","Government of Germany, Government of Ghana, Government of Mexico, Government of Iran, Government of Senegal, Government of Jordan, Government of Indonesia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Zambia, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of Australia, Government of Finland, Government of France, Government of Belgium, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Austria, Government of Sri Lanka, Government of Madagascar, Government of Niger, Government of Guatemala, Government of China, Government of Denmark, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Armenia, Government of Nigeria, Government of Cameroon, Government of Liberia, Government of Ethiopia, Government of Bosnia-Herzegovina, Government of Chad, Government of United States of America, Government of Canada, Government of Guinea, Government of Bhutan, Government of Burkina Faso, Government of Ireland, Government of Lithuania, Government of Spain, Government of Sweden, Government of Ukraine, Government of Estonia, Government of Switzerland, Government of Gambia, Government of Kenya, Government of Norway, Government of Czech Republic, Government of Pakistan, Government of Sierra Leone, Government of Latvia, Government of United Kingdom","JNIM",NA,"^GSPC",0.162589230557062
2021,"GD",0.400819721548132,39841,"Government of Mali","Government of Germany, Government of Ghana, Government of Mexico, Government of Iran, Government of Senegal, Government of Jordan, Government of Indonesia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Zambia, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of Australia, Government of Finland, Government of France, Government of Belgium, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Austria, Government of Sri Lanka, Government of Niger, Government of Guatemala, Government of China, Government of Denmark, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Armenia, Government of Greece, Government of Nigeria, Government of Cameroon, Government of Liberia, Government of Ethiopia, Government of Bosnia-Herzegovina, Government of Chad, Government of United States of America, Government of Canada, Government of Guinea, Government of Luxembourg, Government of Bhutan, Government of Burkina Faso, Government of Ireland, Government of Lithuania, Government of Spain, Government of Sweden, Government of Ukraine, Government of Estonia, Government of Switzerland, Government of Gambia, Government of Kenya, Government of Norway, Government of Czech Republic, Government of Pakistan, Government of Turkey, Government of Sierra Leone, Government of Latvia, Government of United Kingdom","JNIM",NA,"^GSPC",0.268927386613713
2022,"GD",0.190147259354032,5535,"Government of Mali","Government of Germany, Government of Ghana, Government of Mexico, Government of Iran, Government of Senegal, Government of Jordan, Government of Indonesia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of Australia, Government of Finland, Government of France, Government of Belgium, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Austria, Government of Sri Lanka, Government of Niger, Government of Guatemala, Government of China, Government of Denmark, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Nigeria, Government of Cameroon, Government of Liberia, Government of Chad, Government of United States of America, Government of Canada, Government of Guinea, Government of Luxembourg, Government of Bhutan, Government of Burkina Faso, Government of Lithuania, Government of Spain, Government of Sweden, Government of Estonia, Government of Switzerland, Government of Gambia, Government of Kenya, Government of Norway, Government of Czech Republic, Government of Pakistan, Government of Turkey, Government of Sierra Leone, Government of Latvia, Government of United Kingdom","JNIM",NA,"^GSPC",-0.194428272034293
1990,"HEI",NA,0,NA,NA,NA,NA,"^GSPC",NA
1991,"HEI",0.113635884731816,21790,"Government of Iraq",NA,"Government of Kuwait","Government of Syria, Government of Oman, Government of Senegal, Government of Portugal, Government of Italy, Government of Netherlands, Government of Egypt, Government of Bahrain, Government of Australia, Government of France, Government of Belgium, Government of United Arab Emirates, Government of Niger, Government of Czechoslovakia, Government of Denmark, Government of Bangladesh, Government of Greece, Government of Qatar, Government of Honduras, Government of United States of America, Government of Canada, Government of Spain, Government of Argentina, Government of Saudi Arabia, Government of Norway, Government of Pakistan, Government of Turkey, Government of Morocco, Government of Sierra Leone, Government of United Kingdom","^GSPC",0.26306703045261
1992,"HEI",0.0612247311431706,0,NA,NA,NA,NA,"^GSPC",0.044642631759749
1993,"HEI",-0.115385115885218,0,NA,NA,NA,NA,"^GSPC",0.0705515626329685
1994,"HEI",-0.195653011376077,0,NA,NA,NA,NA,"^GSPC",-0.0153929102914732
1995,"HEI",1.25946419477654,0,NA,NA,NA,NA,"^GSPC",0.341106554770871
1996,"HEI",1.51950469120207,0,NA,NA,NA,NA,"^GSPC",0.202636661703033
1997,"HEI",0.782938925108491,0,NA,NA,NA,NA,"^GSPC",0.310081817465709
1998,"HEI",0.661183994658345,0,NA,NA,NA,NA,"^GSPC",0.266685891559653
1999,"HEI",-0.308910888336,1404,"Government of Serbia (Yugoslavia)",NA,"UCK","Government of Germany, Government of Portugal, Government of Italy, Government of Netherlands, Government of France, Government of Belgium, Government of Denmark, Government of Greece, Government of United States of America, Government of Canada, Government of Iceland, Government of Luxembourg, Government of Hungary, Government of Spain, Government of Poland, Government of Norway, Government of Czech Republic, Government of Turkey, Government of United Kingdom","^GSPC",0.195260466588784
